Enode B,Région,Site Théorique,N° SI Géo,PTN C ( raccordement),Modèle PTN raccordement,Port PTN C,PTN B (R+1),Modèle PTN R+1,Port PTN B,Shapping PTN (BDO),PkLoss (18/05/18),Delay (18/05/18),BE,AF22,CS1,Coordonnée WGS84 X,Coordonnée WGS84 Y,Unité urbaine (nb habitant),CRZ,Opérateur SFR/BYTEL,Adresse IP,IPSEC,Fournisseur (H/E),"Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN raccordement","Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN R+1",Egress perc of rate,Shapping PTN (BDR),Shapping PTN Raccordement (Egress Rate),Shapping PTN R+1 (Egress Rate),Débit Max Radio,Operational Speed PTN Raccordement,Operational Speed PTN R+1,Config Speed PTN Raccordement,Config Speed PTN R+1,Config Duplex PTN Raccordement (Half/Full),Config Duplex PTN R+1 (Half/Full),NEO,MX 1+0,MX 1+1,Somme FH limitant,IPASOLINK 200,IPASOLINK 400,MINI-LINK-TN-2P,"MINI-LINK-
TN-6P","MINI-LINK-CN_510_1+0",MINI-LINK-CN_510_2+0,MINI-LINK-TN_V2,RTN380,RTN380_R2,RTN905_2A,RTN905_1A,RTN905_2A_32E1,RTN905_2E,FRX-3E,Somme FH,KP FH-CAP,KP FH-LH,Commentaires,Etat investiguation 
E00122,IDF,T79151,SI727717,,,,,,,,,,,,,0.915397586199789,48.6284369385097,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00123,MED,T21718,SI684902,,,,,,,,,,,,,6.88340519093289,43.6843768030575,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00124,IDF,T79749,SI030900,,,,,,,,,,,,,1.24501812404186,48.7530385140633,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00125,MED,T79285,SI727851,,,,,,,,,,,,,4.10107427033754,43.5637392829288,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00126,MED,T21719,SI684903,,,,,,,,,,,,,7.40999642398463,43.8772199592068,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00127,MED,T72640,SI056957,,,,,,,,,,,,,7.34630146213891,43.8922050136424,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00128,MED,T72713,SI058121,,,,,, 3/2/17,Default,,,,,,6.73705540094997,43.7870036149635,,Oui,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00129,MED,T72695,SI057551,PTN01457,7750, 3/2/17,PTN01457,7750,,,,,,,,6.80806813218648,43.8129638096155,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00130,IDF,T79186,SI727752,,,,,,,,,,,,,1.68162341972628,48.1416218372192,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00131,IDF,T79139,SI727705,,,,,, 3/2/5,Default,,,,,,1.5524865893621,48.6504025211588,,Oui,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00132,MED,T72699,SI057565,PTN00447,7750, 3/2/5,PTN00447,7750,,,,,,,,7.15016716525079,43.8960979661784,,Oui,,,,,NO,NO,100,,Default,,,100M,100M,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00133,0,0,SI014773,,,,,,,,,,,,,5.08019731027918,45.7203529216971,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00136,MED,T73426,SI148995,,,,,, 3/2/20,Default,,,,,,7.36372718194875,43.9291989378298,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,598,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,
E00139,MED,T24311,SI055838,PTN01100,7705, 1/1/7,PTN00651,7750,,,,,,,,5.26942759901859,43.6492701826481,,Oui,,,,,NO,NO_CROZON,1000,,Default,,,1G,100M,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00140,MED,T79260,SI727826,,,,,, 1/1/5,Default,,,,,,4.12670145961954,43.5211010134832,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,152,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E00141,IDF,T29829,SI034693,PTN02076,7705, 1/1/3,PTN01451,7705, 3/2/20,Default,,,,,,1.02647192304854,48.6337446917384,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO,NO, ,,1000000,,456,1G,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,,,,
E00142,MED,T74692,SI722133,PTN01100,7705, 1/2/7,PTN00651,7750, 1/4/7,Default,,,,,,5.29690448520879,43.6206924848921,UU <= 10 Khab,Oui,CRZ BYT,,,,NO,NO_CROZON,1000,,456000,,0,1G,100M,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00143,IDF,T79819,SI335982,PTN01462,7705, 1/4/7,PTN01462,7705,,,,,,,,1.59522800152835,48.5736817521398,UU <= 10 Khab,Oui,CRZ BYT,,,,NO,NO, ,,1000000,,,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00145,IDF,T79783,SI034541,,,,,,,,,,,,,1.16475630141629,48.5459187559871,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00146,IDF,T79817,SI335267,,,,,, 3/1/23,442000,,,,,,1.62175886590852,48.2738865624054,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,442,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00148,IDF,T79799,SI034901,PTN00946,7750, 3/1/23,PTN00946,7750,,,,,,,,1.26276234952134,48.6318331829095,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,1000,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00149,IDF,T79803,SI034824,,,,,, 3/2/15,Default,,,,,,1.12213432313111,48.4975676156222,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00153,IDF,T79775,SI151138,PTN01075,7750, 3/2/15,PTN01075,7750,,,,,,,,1.48406455033085,48.3460439542563,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00154,IDF,T79826,SI628267,,,,,, 4/2/14,1000000,,,,,,1.75464585329208,48.4736064340973,,Oui,,,,,,,,,,,1114,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,
E00155,IDF,T96976,SI829154,PTN00046,7750, 4/2/14,PTN00046,7750, 3/2/17,1000000,,,,,,2.20804718508376,48.7803129344876,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,Default,317,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00156,IDF,T37575,SI725143,PTN01449,7750, 3/2/17,PTN01449,7750, 1/2/8,Default,,,,,,1.51636416956871,48.0991449464799,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00157,IDF,T79810,SI335398,PTN01415,7705, 1/2/8,PTN01415,7705, 4/2/10,118000,,,,,,1.58337439609632,48.4537489854879,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO,NO, ,,448000,,0,100M,100M,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00158,IDF,T79806,SI035997,PTN01075,7750, 4/2/10,PTN01075,7750, 1/9/7,Default,,,,,,1.5955950904077,48.5431002636023,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00159,IDF,T79811,SI334385,PTN01462,7705, 1/9/7,PTN01462,7705, 3/2/14,456000,,,,,,1.51974105082304,48.5983203724042,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,,,,NO,NO, ,,456000,,456,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00161,MED,T21075,SI569657,PTN00102,7750, 3/2/14,PTN00102,7750, 1/1/5,Default,,,,,,7.46237548355328,43.7658798249972,UU sup 50 Khab,Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,152,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E00163,IDF,T79801,SI034856,PTN02076,7705, 1/1/4,PTN01451,7705,,,,,,,,1.2295877464462,48.5343160571596,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO,NO, ,,Default,,,1G,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00167,IDF,T79697,SI031681,,,,,,,,,,,,,1.77478409931424,48.5131709040257,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00170,MED,T21875,SI685059,,,,,, 1/4/7,Default,,,,,,3.77727595918503,43.4747117020485,,Oui,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00171,IDF,T79153,SI727719,PTN01462,7705, 1/4/7,PTN01462,7705,,,,,,,,1.57661159339663,48.5980967773735,UU <= 10 Khab,Oui,CRZ BYT,,,,NO,NO, ,,1000000,,,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00173,MED,T21911,SI685095,,,,,,,,,,,,,3.74739579296952,43.4421454968649,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00174,MED,T21893,SI685077,,,,,,,,,,,,,3.77921246541686,43.4349834821017,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00175,MED,T73398,SI146934,,,,,, 4/2/4,454000,,,,,,3.67793602943709,43.3941092781271,,Oui,,,,,,,,,,,160,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00179,IDF,T79686,SI029240,PTN01075,7750, 4/2/4,PTN01075,7750,,,,,,,,1.48898974717339,48.3817298925206,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,,,,NO_CROZON,NO_CROZON,100,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00180,IDF,T79141,SI727707,,,,,,,,,,,,,1.44431623769529,48.3658453445636,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00181,MED,T72443,SI055012,,,,,,,,,,,,,3.79900846798961,43.5074984147572,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00182,MED,T72479,SI055245,,,,,,,,,,,,,3.69599487318912,43.4644402918737,UU sup 50 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00183,MED,T72467,SI055107,,,,,,,,,,,,,3.66733798938626,43.394150727522,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00184,MED,T21901,SI685085,,,,,, 1/3/8,Default,,,,,,3.69568697289589,43.4020660099576,,Oui,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00186,IDF,T79812,SI334387,PTN01462,7705, 1/3/8,PTN01462,7705,,,,,,,,1.5024919308799,48.5633912003227,,Oui,,,,,NO,NO, ,,Default,,,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00187,IDF,T79825,SI613582,,,,,, 4/2/1,Default,,,,,,1.64953536957305,48.6075410387508,,Oui,,,,,,,,,,,434,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00188,IDF,T79776,SI035324,PTN01365,7705, 1/3/8,PTN01075,7750,,,,,,,,1.3924157170572,48.4470176616185,Commune sup 1 Khab,Oui,CRZ BYT,,,,NO,NO_CROZON,100,,442000,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00191,IDF,T79143,SI727709,,,,,,,,,,,,,1.73080378826606,48.3914023013068,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00193,IDF,T79684,SI030177,,,,,,,,,,,,,1.49228544736068,48.4618626456358,UU sup 50 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00194,MED,T84596,SI057829,,,,,,,,,,,,,6.6121675999287,43.3364744088945,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00195,IDF,T97761,SI830064,,,,,,,,,,,,,2.28706062055415,48.7661084183795,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00196,MED,T73393,SI146718,,,,,,,,,,,,,5.08499653950169,43.7044332238964,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00197,IDF,T79784,SI035074,,,,,, 4/2/1,,,,,,,1.72954844759427,48.1506650497231,,Oui,,,,,,,,,,,434,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00199,IDF,T79685,SI029921,PTN01365,7705, 1/3/7,PTN01075,7750,,,,,,,,1.45511585592162,48.4368213681695,,Oui,,,,,NO,NO_CROZON,100,,,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00200,CTA,T37559,SI015792,,,,,,,,,,,,,3.65203786571798,46.8717087725203,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00202,MED,T35240,SI056345,,,,,,,,,,,,,2.91675103313293,43.4594410948504,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00206,MED,T79870,SI441139,,,,,,,,,,,,,4.11006814703317,43.5535861825948,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00212,MED,T37742,SI796497,,,,,,,,,,,,,6.30827680747869,43.4530293952352,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00213,MED,T21888,SI685072,,,,,,,,,,,,,3.65754557008775,43.4585898677038,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00224,IDF,T79805,SI335303,,,,,, 3/2/19,406000,,,,,,1.30681298048563,48.476106932675,Commune sup 1 Khab,Oui,CRZ BYT,,,,,,,,,,398,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E00227,IDF,T17422,SI612209,PTN00058,7750, 3/2/19,PTN00058,7750,,,,,,,,2.25843163631359,48.6560104288755,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00231,MED,T72440,SI054915,,,,,,,,,,,,,3.67101578687924,43.411847458158,UU sup 50 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00233,MED,T72482,SI055288,,,,,,,,,,,,,3.76082192302502,43.4423735902817,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00239,MED,T79873,SI057670,,,,,,,,,,,,,4.66360297535707,44.1051736998948,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00243,IDF,T79791,SI035146,,,,,,,,,,,,,1.92946330285162,48.1923347716147,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00245,IDF,T79778,SI035376,,,,,,,,,,,,,1.70499331572456,48.4328041141301,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00247,IDF,T79178,SI727744,,,,,,,,,,,,,1.4863280484789,48.6634125116557,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00248,IDF,T79796,SI034689,,,,,,,,,,,,,1.69656885034551,48.5249996782476,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00250,IDF,T79683,SI033614,,,,,,,,,,,,,1.6798337492758,48.499816361405,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00252,MED,T72680,SI057274,,,,,,,,,,,,,4.00015880291434,43.5508837495154,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00253,MED,T29678,SI725220,,,,,,,,,,,,,4.36103793731389,43.8363697104484,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00258,CTA,T37410,SI656757,,,,,,,,,,,,,4.98113119238847,45.7648157489493,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00259,CTA,T37410,SI656757,,,,,,,,,,,,,4.98113119238847,45.7648157489493,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00260,CTA,T37410,SI656757,,,,,,,,,,,,,4.98113119238847,45.7648157489493,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00261,CTA,T37410,SI656757,,,,,,,,,,,,,4.98113119238847,45.7648157489493,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00262,IDF,T79782,SI035112,,,,,,,,,,,,,1.75116250547416,48.2308125450751,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00263,MED,T21879,SI685063,,,,,,,,,,,,,3.93265956320044,43.5285199123791,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00271,IDF,T43565,SI849203,,,,,,,,,,,,,2.52963798096359,48.9757327159956,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00274,IDF,T97761,SI830064,,,,,,,,,,,,,2.28706062055415,48.7661084183795,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00275,CTA,T40700,SI032264,,,,,,,,,,,,,3.75007006659985,47.6214430460969,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00276,IDF,T43565,SI849203,,,,,,,,,,,,,2.52963798096359,48.9757327159956,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00277,MED,T35239,SI057264,,,,,,,,,,,,,3.91827177516054,44.3591436667902,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00278,MED,T21906,SI685090,,,,,,,,,,,,,3.95643348810598,43.5360948284697,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00282,MED,T21891,SI685075,,,,,,,,,,,,,3.97473859092399,43.5419138078233,UU sup 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00283,MED,T21902,SI685086,,,,,,,,,,,,,3.93433583160575,43.5257264031962,UU <= 10 Khab,Oui,CRZ BYT,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00284,MED,T73698,SI333093,,,,,,,,,,,,,3.97200276099128,43.5456319916372,,Oui,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00288,SWT,T62008,SI068892,,,,,,,,,,,,,-0.573104080669356,44.8478883622656,UU sup 400 Khab,Non,ZTD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00289,SWT,T62200,SI570121,,,,,,,,,,,,,-0.627132349412381,44.8224456305104,UU sup 400 Khab,Non,ZTD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00290,SWT,T62030,SI069133,,,,,,,,,,,,,-0.613805817001673,44.8489996162265,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00304,IDF,T98888,SI856620,,,,,,,,,,,,,2.23083204004556,48.8572438360787,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00314,IDF,T98888,SI856620,,,,,,,,,,,,,2.23083204004556,48.8572438360787,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00315,IDF,T98888,SI856620,,,,,,,,,,,,,2.23083204004556,48.8572438360787,,Non,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00324,IDF,T19909,SI340464,,,,,,,,,,,,,2.30149360039351,48.7547345992962,UU sup 400 Khab,Non,ZTD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00325,IDF,T19205,SI338640,,,,,, 4/1/23,Default,,,,,,2.44451131377042,48.8044404118101,UU sup 400 Khab,Non,ZTD,,,,,,,,,,524,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,
E00595,MED,T20758,SI124008,PTN01010,7705, 1/1/8,PTN00114, ,,,,,,,,3.81755049320997,43.6886025038943,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,Default,,,1G,100M,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00596,CTA,T72186,SI017069,PTN00566,7750, 4/2/17,PTN00566,7750, 5/2/19,456000,,,,,,4.13241431292093,46.0301992050025,Commune sup 1 Khab,Oui,CRZ BYT,10.20.174.122,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E00597,MED,T21122,SI684306,PTN00342,7750, 5/2/16,PTN00342,7750, 6/1/19,Default,,,,,,2.9736854165711,43.1641468853393,UU sup 50 Khab,Oui,CRZ BYT,10.21.211.170,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,168,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
E00598,CTA,T71944,SI015026,PTN00566,7750, 4/2/16,PTN00566,7750, 5/1/22,Default,,,,,,4.04392572044734,45.9787024367508,UU sup 50 Khab,Oui,CRZ BYT,10.20.174.146,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,454,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,,,,
E00599,MED,T25124,SI570088,PTN00036,7750, 3/2/17,PTN00036,7750, 4/2/7,357000,,,,,,5.38507238343609,43.2879114663787,UU sup 400 Khab,Non,ZTD,10.21.247.162,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E00600,MED,T72496,SI055635,PTN00342,7750, 5/2/21,PTN00342,7750, 3/2/17,369000,,,,,,3.08839994327703,43.2358196687711,,Oui,,10.21.175.178,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,369,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
